tweet_id,airline_sentiment,airline_sentiment_confidence,negativereason,negativereason_confidence,retweet_count,text,encoded_labels
570308309682675712,negative,1.0,Customer Service Issue,1.0,0,@AmericanAir why would I even consider continuing your point program when I received no perks or continued bad customer service? #senseless,2
569507197052260354,neutral,1.0,,,0,@united question. Are departure times based off eastern central time or the time zone your actually in?,0
568382196081229824,negative,0.6631,Bad Flight,0.6631,0,"@USAirways if a passenger is to large to put down the armrest and now is using part of my seat, what is my recourse?  #nothappy",2
567818961716387840,negative,1.0,Customer Service Issue,0.6619,0,"@USAirways And really, it's a middle initial versus middle name. All else the same. Not spending my time on your computer issues.",2
569543665221136384,negative,1.0,Customer Service Issue,1.0,0,"@usairways on hold for TWO HOURS now, pick up the PHONEEEEE",2
568400398748266496,negative,1.0,Customer Service Issue,0.6974,0,@JetBlue False - agent let us do an extra leg room upgrade for $ but not upgrade to mint. Poor business practices. #badcustomerservice,2
568255924130983936,negative,1.0,Customer Service Issue,0.3616,0,@USAirways I have run out of patience.. We are sitting in a bus without air in front of plane and there is no communication from anyone40min,2
568527304348942336,neutral,0.6733,,0.0,0,@united I got an email from cust. care for an issue I had offering me a voucher. How do I claim that? I emailed back but got no reply. DM me,0
569675848770408448,positive,1.0,,,0,@JetBlue Love you guys😍😍😍 http://t.co/3X9NRUOvtS,1
569488962324172801,negative,1.0,Cancelled Flight,0.6645,0,@USAirways on hold with 800-428-4322. Flight from DSM to DCA was Cancelled Flighted (4473). Know when it will fly?,2
567810811491524608,negative,1.0,Bad Flight,0.3544,0,"@united missed it.  Incoming on time, then Sat for 30, then no jetbridge driver...missed a 45min connection from an on time flight...",2
568491905903939584,negative,1.0,Customer Service Issue,0.6579,0,"@USAirways your app is bad, and you should feel bad.",2
569864863171764224,negative,1.0,Customer Service Issue,0.6955,0,"@AmericanAir I understand that, but I'm not even being put on hold - it says ""try again Late Flightr, goodbye"".",2
568760785113120768,negative,1.0,Cancelled Flight,1.0,0,@SouthwestAir hello. my flight is Cancelled Flightled for #destinationdragons and no one at your desk at KCI knows what the fuck is happening!!!!!!!!,2
570007457055055873,positive,1.0,,,0,@SouthwestAir oh no worries. Just have never seen that before until today. I mean…it is a great card 😀,1
570033341250056193,negative,1.0,Customer Service Issue,0.6689,0,@united i left an item on the plane and have been calling non stop and no one has been answering can you please help,2
568250000028925952,negative,1.0,Lost Luggage,0.3608,0,"@united 2 hour flight from FLL to Ewr, 1242, now waiting 1 hour plus for bags, no sign yet. What gives????",2
568159336104636417,positive,0.6701,,,0,@JetBlue Aw okay thanks,1
570182972554371072,negative,0.7007,Lost Luggage,0.7007,0,@AmericanAir I'm flying into DCA my bag is at IAD.  I am already Late Flight for my meetings at work.  I will call the number when I land 😭,2
567892179953262592,negative,1.0,Flight Attendant Complaints,0.3516,0,@united my golf bag didn't have a top cover + staffers said they couldn't check without a type of cover or wrap. Forced to leave the bag...,2
569893988846546945,neutral,0.6925,,0.0,0,@SouthwestAir : Hello..are flights taking off from @DallasLoveField airport this noon. Am supposed to travel on flight 376 to San antonio,0
569949217843605504,negative,0.6582,Can't Tell,0.6582,0,"Brands: Stop this shit. No, stop. RT @JetBlue Our fleet's on fleek. http://t.co/sKEbqKtxvX",2
569734641193586688,negative,1.0,Customer Service Issue,1.0,0,@AmericanAir the service received by both of us was rude and well below my expectations of your airline. That is what's most frustrating,2
569655861297049600,negative,1.0,Lost Luggage,1.0,0,@AmericanAir pleaseeee find my suitcase. I want deoderant and a clean shirt for work tomorrow :(,2
570271248640401409,negative,0.69,Can't Tell,0.69,0,"@SouthwestAir yes, very much so! I was looking forward to using your airlines for future flights but never again.",2
570226471941251072,neutral,0.6857,,,0,"@AmericanAir depends on the terminal, what' the best option? Arrive C, depart A. Breakfast burrito is what I'm craving.. Any update on 1119?",0
569269140386488320,positive,1.0,,,0,@united Kurt and the crew on UA1745 were amazing today. They made my son's birthday with their kindness. Hope to fly with them again soon!,1
568889252185903104,positive,1.0,,,0,@united thanks for moving my dad on to my my mom's flight. You helped make his birthday start with #FriendlyFriday Awesomeness! 4 paws up!,1
568801400815292416,negative,0.6883,Late Flight,0.6883,0,@JetBlue 290 to Boston,2
568119079371997186,positive,1.0,,,0,@VirginAmerica thank you! See y'all soon! I'm excited to see the expansion of destinations. Spread those wings!,1
569641343254970368,negative,1.0,Lost Luggage,0.6989,0,@USAirways can you please help me find my luggage since you're the one who lost it? Your customer service SUCKS.,2
570073365265944576,positive,1.0,,,0,@SouthwestAir had a great flight to and from Cabo last week with my family #smoothflight #frequentflyer,1
570076595647426560,neutral,1.0,,,0,@JetBlue its domestic I just wanted more of an idea so I don't get surprised.,0
570282555057909760,negative,1.0,Late Flight,0.6461,0,"@AmericanAir continues to win: I've never missed a flight before, but a nice little quiet gate change made it possible. Sheesh.",2
569507522412986368,negative,1.0,Cancelled Flight,1.0,0,@USAirways big problem!!! Fll to clt then got off on clt but my fly to gso is Cancelled Flightled had to rent a car to get to my pops funeral,2
567595670463205376,negative,1.0,Late Flight,1.0,0,@united I like delays less than you because I'm the one on the plane. Connect me with a voucher,2
570011200613806082,neutral,1.0,,,0,👉🚪RT @JetBlue: Our fleet's on fleek. http://t.co/dSDEbodmEL,0
569852657327738880,negative,1.0,Customer Service Issue,0.6753,0,"@AmericanAir Stuck in Miami, and one of the worst customer experiences I have ever had. Will be sure to let everyone know about my time w/AA",2
568825463918833664,negative,1.0,Flight Attendant Complaints,0.3502,0,@united I have those notifications yet the staff on board say that is not accurate and they have no departure time.,2
569910981868060673,negative,1.0,Customer Service Issue,0.6863,0,"@VirginAmerica Is it me, or is your website down?  BTW, your new website isn't a great user experience.  Time for another redesign.",2
567781227537915906,negative,1.0,Late Flight,1.0,0,@USAirways And it's 3:22 with no sign of boarding.... Can I please get another update?,2
568092537786748928,neutral,0.3353,,0.0,1,@SouthwestAir All Flights lead to VEGAS BABY!,0
567887502306050048,negative,1.0,Late Flight,0.3516,0,@SouthwestAir   Yes. Dale at Baggage office was wonderful. But not everyone is on the same page down there... We had a 6 hour wait!,2
569259575800569857,negative,1.0,Can't Tell,0.6951,0,"@united no bag tagging, led to many people backing up the aisle to front with bags",2
568466550337875969,negative,1.0,Late Flight,0.6833,0,@SouthwestAir surprise surprise more delays. Seems to be the norm.  Broken down equipment.,2
569997350493663233,negative,1.0,Lost Luggage,0.6596,0,@USAirways 24 hrs of traveling and this just welcomes u back home to the US. 4 hr layover and I get to watch it going to wrong destination.,2
570054105789550592,positive,1.0,,,0,@SouthwestAir great day in the air. http://t.co/YNc2ZUt4zz,1
568157856576475136,positive,1.0,,,0,@USAirways thanks.,1
568771007529398272,neutral,1.0,,,0,@United to start 3xdaily @EmbraerSA #ERJ145 flights from #Chicago @fly2ohare to #Evansville on 4JUN #avgeek,0
568796340714639360,positive,1.0,,,0,@JetBlue thanks to the gent on the phone who fixed my BOS-MCO flight and the fee waiver! A320 now :) #flyfi ! I forget her name :(,1
569657725304610816,negative,1.0,Late Flight,1.0,0,@JetBlue 4 hr delay on flight to JFK via Tampa &amp; worst customer service in San Juan airport. This after app not working all day.,2
568923233866555392,positive,1.0,,,0,@united thank you for the reply.  I will fill out the form and submit it as requested.  Good to know you're paying attention!,1
569684101197910016,negative,1.0,Customer Service Issue,1.0,0,@USAirways I've been on hold for 90 minutes. This is terrible customer service. You messed up my reservation! http://t.co/oyLgeao7Y8,2
568906461461393408,negative,1.0,Can't Tell,0.6346,0,@SouthwestAir not sure I can trust a statement with that many small numbers above words. http://t.co/o3sRL1hfho,2
569168028014743552,negative,1.0,longlines,0.6706,0,@united bad idea to let 200 people back on the terminal with food vouchers but allow only 15 minutes to get anything.  Long lines!! #ua1523,2
568124227641065472,neutral,0.7033,,0.0,0,@SouthwestAir When does the new schedule open that takes us past 10/31?,0
569174847374233600,negative,0.636,Customer Service Issue,0.3299,0,@USAirways if one with @AmericanAir why can't you use American miles????,2
569211645710495745,negative,1.0,Can't Tell,0.3516,0,@united I would like 2 speak @United VP of #CustExp Jimmy Samartzis! I sent a survey/email about my awful flight exp http://t.co/OtFZ7CygUQ,2
568518406959312897,neutral,1.0,,,0,@SouthwestAir when can I start Flight Booking Problems for next years super bowl time? 😩#help,0
570229222662410240,negative,0.6974,Customer Service Issue,0.3755,0,"@AmericanAir I'll be sticking with @southwest in the future. No change fees, first bag free, and stellar customer service.",2
569602295224246272,negative,1.0,Lost Luggage,1.0,0,@AmericanAir I have looked and I was told it was in Guatemala last night. No record of anywhere today. I need my clothing for work tomorrow.,2
569630092273410048,negative,1.0,Late Flight,1.0,0,@VirginAmerica Another delayed flight? #likingyoulessandless,2
567727599627943936,negative,1.0,Late Flight,1.0,0,@united did not let me get on the IAH-HNL direct. Now weather delay for my SFO leg. Stop being reactive and be proactive!,2
569621698905022464,negative,1.0,Late Flight,0.6939,0,@usairways @AmericanAir LAX connect from term 6 to term 4.  55min layover due to delay. US755-AA2595. Is this realistic? Can 2595 be held?,2
569654178789724160,negative,1.0,Customer Service Issue,1.0,0,@AmericanAir - don't understand why I have zero Flt info- no email- 2 he wait time on ph lines- so much for Advan Mem :(,2
569873993311916032,negative,1.0,Lost Luggage,0.6927,0,@AmericanAir work would be much better with my lesson plans and music for my classes today.,2
567738743491411968,neutral,0.6527,,0.0,0,@SouthwestAir myself and 2 others,0
569274195332325377,negative,1.0,Customer Service Issue,0.6606,0,"@USAirways disappointed with your toll free number. Terrible customer service, my flight has been Cancelled Flightled would like to get home",2
568563550475698177,negative,0.6636,Bad Flight,0.6636,0,@SouthwestAir lets chat about flights to and from BWI and the Carolina area... Can a girl get break? I've had to resort to USAir 😖 2 a day?!,2
569182336715243520,negative,0.6473,Lost Luggage,0.3341,0,"@VirginAmerica We're on flight 910 Vegas to Boston today, checked in online but our bag count didn't register. Can I fix that somehow?",2
569723119415513088,neutral,1.0,,,0,@united I just booked a flight for (2). When I view my reservation it has MI connected to First name. Is this a problem? can it be changed?,0
568926018049691648,neutral,1.0,,,0,@VirginAmerica Adds Pillows Instead of Lie-Flat Seats in First Class Arms Race http://t.co/rGYwJBbhm4,0
569968010431066112,negative,1.0,Customer Service Issue,0.3455,0,@AmericanAir work on the comm skills w hate agents at PHX. Said I was confirmed on flight out of DFW &amp; got here and that was only standby.,2
567907813126582272,neutral,0.6831,,0.0,0,@SouthwestAir I'm trying to get home to Nashville. I've been stuck in Dallas 2 days will my flight get out in the morning,0
570087324949864448,negative,1.0,Can't Tell,1.0,0,@JetBlue my wife sent me a family invite but I never accepted it. She should not be locked into a family account that never got created.,2
570070449406812160,negative,1.0,Flight Booking Problems,0.6703,0,@USAirways it is my fault but i bought online and i get twice why i buy twice it fault but i bougth ticket jfk to mccaren and usairways ++,2
570015527961272321,negative,1.0,Customer Service Issue,0.6776,0,"@AmericanAir trying to change flight via DFW tomorrow, can't get thru on phone, long wait then cut off x2, can you help please?",2
568572753403650049,negative,1.0,Customer Service Issue,1.0,0,@united Lost my wallet on flight 1007 yesterday from Houston to Bogota. Filled out your online form. No response yet.,2
568884491294351360,negative,1.0,Customer Service Issue,1.0,1,@united why? So I can waste more of time on this airline to get an automated message? Disappointing as always.,2
569675668524441600,neutral,1.0,,,0,@SouthwestAir want go from New Orleans houston see my dad at md anderson can you help me out,0
569135312175280128,negative,1.0,Customer Service Issue,1.0,0,"@USAirways I'm on vacation, This is the LAST thing I want to be doing. Is anyone even answering the phone?",2
568621312622657536,positive,0.6484,,,0,@SouthwestAir I would love to go to the Atlanta show ♥️,1
567833247242264577,negative,0.6224,Customer Service Issue,0.6224,0,"@SouthwestAir no, thanks. I think we have it straight!",2
569512239344054274,negative,1.0,Bad Flight,0.3531,0,@united lost 4 loyal customers and mileage plus card holders. We could have driven to Florida from Pa quicker both ways! Worst trip ever!,2
569435866902302720,positive,0.6742,,0.0,0,@JetBlue thanks for getting us to NYC -JFK really safely. :-) But srsly? How long does it take to get our checked bags? #eternity #5amMisery,1
570099970742886400,negative,1.0,Customer Service Issue,0.6748,0,@AmericanAir TSA. When I tried to check in the things I've bought your people told me it was Late Flight to do it. So... I want my things back,2
569681786860654592,negative,1.0,Customer Service Issue,0.6583,0,@AmericanAir won't answer the reservation line!  Nice service.  We may be stuck...,2
567927725815496704,negative,1.0,Late Flight,1.0,0,@united why couldn't you have changed the tire of my delayed UA1127 flight when it arrived instead of waiting until boarding?,2
569872132269682688,negative,1.0,Customer Service Issue,0.6864,0,@AmericanAir You moved us onto 6.55pm but there is availability on 1.50 and 3.30.   No answer on your phone. Have young children.  HELP!,2
569859985208770562,negative,1.0,Customer Service Issue,0.6802,0,@united as a freq flyer it makes me sad to see cust needing assistance treated so poorly. #ServiceFail,2
569894983265710081,neutral,0.6696,,,0,"@USAirways thank you, but it says the website is down",0
568272139075387392,negative,1.0,Customer Service Issue,0.3621,0,@USAirways Unfortunately I doubt that the consistently subpar service will improve with the @AmericanAir merger. #USAirways,2
569668179758350336,negative,1.0,Late Flight,1.0,0,@USAirways so you don't have a pilot now for #clt ✈ #ord for at least another hour. Why on earth would you board the plane? Makes no sense!,2
569116333998256129,negative,1.0,Bad Flight,0.6774,0,@USAirways you call this a window seat? #airbus321seat14Fproblems http://t.co/ZKOE6clGiU,2
568079024943194112,negative,0.6652,Can't Tell,0.3456,0,"@USAirways new tag line ""but we got you there alive!""",2
569925680168726529,positive,1.0,,,0,"@AmericanAir will award me 50,000 air miles!!! Yes I am going to take a vacation! 
#thanksamericanairlines",1
569620355783925760,negative,1.0,Lost Luggage,1.0,0,@USAirways made it to the Bahamas for work but my luggage didn't. I know #travel happens but is there anyway I can get more help/info?,2
570081165459259392,neutral,1.0,,,0,@AmericanAir sent,0
568793902267936769,neutral,1.0,,,0,@united Who can I contact about requesting a charity donation? #ThankYou,0
569650936911683586,negative,0.6633,Late Flight,0.6633,0,@JetBlue Tx for the info. Just don't understand why you couldn't accurately estimate departure time earlier. Weather in ny is fine now.,2
569917765676601344,negative,1.0,Customer Service Issue,0.6809,0,@USAirways Who intentionally buys a flight with a 10 hour layover?  And what kind of airline would charge $200 to fix it? Wow... #usairways,2
569638381375909889,negative,1.0,Can't Tell,0.6635,1,@USAirways who do I contact about my awful experience I had 2/15/15 with @USAirways Flight 713 BUF-CLT?,2
568958107205783554,negative,1.0,Customer Service Issue,1.0,1,@united you phone customer service team is bad. Think it is time for me to consider switching airlines.,2
568059390135304193,positive,1.0,,,0,@USAirways YOU ARE THE BEST!!! FOLLOW ME PLEASE;)🙏🙏🙏✌️✌️✌️🙏🙏🙏,1
569846619996360704,neutral,1.0,,,0,"@USAirways  I just reserved a flight with my companion certificate, where do I mail the certificate for verification???? THX!!!",0
570063574858493952,negative,1.0,Lost Luggage,1.0,0,@united yes I filed a claim &amp; hope to receive by luggage by 2am. Ridiculous as I had to purchase items to go to sleep &amp; no reimbursement.,2
570043199596531712,negative,0.7221,Customer Service Issue,0.7221,1,@AmericanAir im still on hold...,2
570299182310944768,negative,1.0,Flight Booking Problems,0.6816,0,@united is the worst. Nonrefundable First class tickets? Oh because when you select Global/FC their system auto selects economy w/upgrade.,2
570227698334720002,neutral,0.6374,,0.0,0,@SouthwestAir #stepup #makeitright re you best? Or just money hungry? #wewillsee,0
569668741484515328,negative,0.6549,Late Flight,0.6549,0,"@united, any options to cos tonight? Doesn't look like #UA5525 will make it in time for #UA6259. Should I reserve a hotel room?",2
568753556498604032,neutral,1.0,,,0,@USAirways can you help me reroute my trip?,0
569975508756267008,negative,1.0,Customer Service Issue,1.0,0,@USAirways been on hold for 45 minutes. Is there a better time to call? This is getting ridiculous,2
569938450633388032,neutral,1.0,,,0,@JetBlue with 3 kids and 11 days 340 + doesn't work and it's months in advance,0
568112232208293889,negative,1.0,Bad Flight,0.3684,0,@USAirways why would you board ppl on a plane b4 its their turn to de-ice? Why would you have ppl then wait through the hour long process?,2
569946571577536512,negative,1.0,Lost Luggage,0.6824,0,@united 45+ min at EWR baggage claim #stillnobags #ridiculous,2
568405950958333952,negative,1.0,Customer Service Issue,1.0,0,@usairways hey just letting you know you're the worst fucking service I've ever used thanks for nothing,2
569520477351383040,negative,1.0,Flight Attendant Complaints,1.0,0,@JetBlue isn't this something YOU should do?!  Why should I tell your crew how to do their job?,2
567922347669262336,negative,1.0,Flight Attendant Complaints,1.0,0,@united Flight 512 had sime of the rudest flight attendants. I was run over by the drink card and had a flashlight dropped on me. #noapology,2
568590189582536704,negative,1.0,Late Flight,1.0,0,@united too big to properly manage flight times. There is such a thing as being on time. Or at least prepared with a gate when we land!,2
568491900195500032,negative,1.0,Can't Tell,1.0,0,"@SouthwestAir thanks a lot for sending a ""special deal"" with @Budget. Getting screwed is the best when on vacation #sarcasm get new partners",2
568989460618203136,negative,1.0,longlines,0.6632,1,@united if I wait I'll lose the flight. So frustrating.,2
570254322694557696,negative,0.6681,Customer Service Issue,0.6681,0,"@AmericanAir just look at RDU airport. please think about the safety of your passengers. we cant get to RDU safely!

http://t.co/wDyEkVB1Ze",2
569854370726064132,negative,1.0,Cancelled Flight,0.3373,0,"@USAirways. On hold 2hrs after my flight was Cancelled Flightled &amp; ""Anthony"" was beyond rude and not helpful! @AmericanAir they're weighing you down.",2
567873801653997569,negative,0.6476,Lost Luggage,0.6476,0,@JetBlue I don't know- no one would tell me where they were coming from - I would guess so as that's where we had all the changes to flights,2
568467055747313664,negative,0.6702,Can't Tell,0.3404,1,"@SouthwestAir @BrittanyOBX11, keeping families apart w/ your quirky, archaic policies. Any other airline accommodates in this situation.",2
569571654998888448,negative,1.0,Late Flight,1.0,0,"@USAirways 30 min delay for mechanics to replace rivets. 30 mins Late Flightr, turns out mechanics had wrong size rivets. 35 more mins. Pathetic",2
569970938525016065,negative,1.0,Late Flight,0.7065,0,@united by the time I finally get to Dallas I could have driven with less frustration and cheaper.,2
569874973021622272,positive,1.0,,,0,@USAirways couldn't be more thankful to your #orf and #dca crews on the ground and in the air today for help with a sick kid and a lost bag!,1
569621528951660545,negative,1.0,Can't Tell,1.0,0,@united is by far THE WORST airline I've ever had the misfortune of flying with in all the 44 countries I've flown to!!! It's outrageous!,2
569948398545039360,negative,1.0,longlines,0.7188,0,@AmericanAir hour and a half after landing bags are finally trickling off. http://t.co/4KbTzVjU3b,2
569980561344897024,negative,1.0,Late Flight,1.0,0,@USAirways - HA! flight to CTL delayed! Going to miss connection. Can you please transfer me to another airline asap? http://t.co/1XdLbiBClP,2
567861645084631041,negative,0.6559,Lost Luggage,0.6559,0,@SouthwestAir took our carryon bag with essential attire for a life changing interview tomorrow &amp; it's not here; can we expect compensation?,2
570306733010264064,positive,0.3441,,0.0,0,@united thanks -- we filled it out. How's our luck with this? Is it common?,1
569741325454540800,negative,1.0,Can't Tell,0.3646,1,@united On top of that I paid for 1st class and my wife got stuck in coach.,2
567737554087059457,neutral,0.6617,,,0,"@SouthwestAir I noticed the rates increased a few days ago, or the promotion ended. Any idea when another promotion will be coming?? Thanks!",0
569659637575917568,negative,0.6491,Customer Service Issue,0.6491,0,"@JetBlue okay. Names of SJ crew are Alamo, Tatiana. Keep telling me to hold, then leave desk. Ali told me he couldn't help bc going on break",2
569676450552537088,neutral,1.0,,,0,@AmericanAir why is it most first class passengers now request the sand which from coach ?,0
570284862122233856,positive,1.0,,,0,@AmericanAir Aww cool! It's nice to know they are still up above my head then. One of my faves.,1
568994755268513793,negative,1.0,Customer Service Issue,1.0,0,@USAirways Can you tell me why I waited 90 mins and then was charged the $25 phone change fee even tho I wasn't allow to make change online?,2
569666687253008384,negative,1.0,Late Flight,0.6749,0,@AmericanAir #flight293 was supposed to depart at 745 and at 815 we still have not boarded.,2
568428224813916160,neutral,1.0,,,0,@VirginAmerica I need a receipt for a flight change. Can you send one?,0
569940579221504001,neutral,1.0,,,0,Really ? 😑“@JetBlue: Our fleet's on fleek. http://t.co/V5QWkYXSW6”,0
569198104806699008,positive,1.0,,,0,@VirginAmerica hahaha 😂@VirginAmerica YOU GUYS ARE AMAZING. I LOVE YOU GUYS!!!💗,1
569957703813976065,negative,1.0,Cancelled Flight,1.0,0,@AmericanAir You lost a customer today. Flight today was Cancelled Flightled and I had to find out by calling customer service yesterday.,2
569099306147454976,negative,0.6789,Customer Service Issue,0.36,0,@SouthwestAir apologies help. Would have been nice had supvsr. Sally in CLE offered one. Not usual gr8 southwest customer service I love,2
569251768770502656,negative,0.6906,Can't Tell,0.3457,0,@SouthwestAir not letting me DM. # is FSZ4YO,2
569584744532287490,negative,0.6479,Can't Tell,0.3628,0,@SouthwestAir FIND A WAY TO Cancelled Flight FLIGHT 310!!!!!!!,2
570223944260849664,negative,1.0,Can't Tell,1.0,0,@USAirways should give me free baggage for this mess,2
570271367519604737,neutral,1.0,,,0,"@united Cancelled Flighted our flight, didn't rebook us on added flight, now have to drive from a Denver to KC....thanks!",0
568454606675529731,positive,1.0,,,0,"@SouthwestAir I owe you an apology. My tweet was out of frustration, not constructive criticism. I'm a SW fan &amp; LOVE your service!",1
567787583138230272,neutral,1.0,,,0,@SouthwestAir you need this song for your next commercial!  https://t.co/jU9rHZ4RQc. #SWA #love,0
570019234505474049,negative,1.0,Late Flight,1.0,0,@USAirways seriously? Every flight I have had the past 2 days has been delayed. Every single one. Terrible,2
568950706008231936,negative,0.6481,Flight Attendant Complaints,0.3351,1,"@united unsmiling rep. told us hotel shuttle comes ""like every 15 minutes."" Breezy 30 min. Late Flightr we're taking a cab. You going to reimburse?",2
568864815654899712,neutral,1.0,,,0,@VirginAmerica Need to start flying to @KCIAirport .  😊😀😃😄,0
569994678155780096,neutral,0.6701,,0.0,0,@JetBlue @weepysweetmonty i heard youre planning on letting people fly in the overhead compartments. why would you do that?,0
567778921812389888,neutral,1.0,,,0,@JetBlue I would fly somewhere hotter then here. Puerto Rico here I come. Lol,0
567745702231830529,negative,1.0,Customer Service Issue,0.6738,0,@USAirways cust serv reps who are unable to change reservations in your system Check in unaware of Cancelled Flights that I got word on night before,2
569891937924358145,negative,0.6448,Cancelled Flight,0.6448,0,@AmericanAir Cancelled Flighting my flight today because of weather in Dallas without being charged?,2
567784566614540289,neutral,0.6584,,0.0,0,@JetBlue's new CEO Robin Hayes battles to appease passengers and Wall Street - Business In Savannah http://t.co/KKAY8XaPs1,0
570234734942523393,negative,0.6501,Customer Service Issue,0.3265,0,@united Not sure what you are talking about. She is going on nonstop flights. SNA to SFO and then SFO to EWR.,2
567811776566542336,positive,0.6559,,,1,@JetBlue @vincenzolandino @CBarrows You take to me places @united simply can't...like non-stop to St. Lucia.,1
568836642825375744,negative,1.0,Can't Tell,0.7016,0,@united I get that. But doing it by giving inaccurate/misleading info doesn't seem like a great way to do it. #hopethegearmakesitintact,2
567731944151322626,positive,0.644,,,0,"@JetBlue she was a phone agent, pls do! Peggy was pleasant, informative and delivered. ⭐️⭐️⭐️⭐️⭐️",1
567790177063608320,negative,1.0,Customer Service Issue,1.0,0,@united plus you horrible seating and poor customer service everywhere I've flown. now you take away the mileage program..horrible,2
569721813220995072,negative,0.3682,Can't Tell,0.3682,0,@USAirways you reminded me today why I fly @SouthwestAir,2
570108519237558272,positive,1.0,,,0,@AmericanAir thank you! My lost item was located at ORD and is being returned to me.,1
569592590632247297,negative,0.644,Cancelled Flight,0.644,0,@AmericanAir Has AA Flight 296 from San Antonio to Dallas been Cancelled Flighted?,2
569612035585155073,negative,1.0,Lost Luggage,0.3557,0,@AmericanAir leave our luggage in the baggage claim without any previous information! That's not the deal!! http://t.co/oTTy5rYMzD,2
569604507405037569,negative,0.6427,Flight Booking Problems,0.3274,0,"@JetBlue flight from BOS - RSW tomorrow, all i need is my wife + 3yr old to sit together, but no option when checking in.",2
569229056362876928,negative,1.0,longlines,0.3763,0,@SouthwestAir the wait for the bags is longer than the actual flight.,2
569537388986421249,positive,1.0,,,0,"@JetBlue she helped me with my problem so easily and was so nice, you guys rock!",1
568057887223894016,neutral,1.0,,,0,"@SouthwestAir In my letters to follow, I will be sure to include my Rewards Number, twitter handle, and email address.",0
568436966628261889,negative,1.0,Flight Attendant Complaints,0.3728,0,@SouthwestAir nothing express about your express bag drop at Phoenix Sky Harbor,2
570254368538173440,negative,1.0,Late Flight,0.6548,0,@united I tried but no one was available in bogota and everyone was rude in Houston. I was stuck for 35 hours because of you guys,2
569226128168062976,negative,1.0,Customer Service Issue,0.6737,0,@SouthwestAir fl 4158 Cancelled Flightled from Dallas to Austin. No one answering 800#.  Need help.,2
569985270415818752,negative,1.0,Customer Service Issue,0.7077,0,@USAirways I have a receipt but no conf # for a Thur flight. When I call for help I was literally hung up on b/c of wait times. Help!,2
567890265416945664,neutral,0.6925,,,0,@JetBlue's new CEO seeks the right balance to please passengers and Wall ... - Alaska Highway News http://t.co/tynchOeLac,0
570020147827752961,negative,1.0,Customer Service Issue,0.6252,0,"@USAirways should, but didn’t.",2
569015346624991232,positive,1.0,,,0,@USAirways hey guys just want to say I had the best flight ever! Thank you so much. I fell asleep and actually had a wet dream.,1
569278020441284608,negative,1.0,Customer Service Issue,0.6913,0,@united If you follow me I will DM you my phone # which you can call.,2
569930577643769856,negative,1.0,Customer Service Issue,0.3587,0,@united why do you guys split up the charges to credit cards? Making it unnecessarily more expensive for people to fly with you guys on pts,2
570225191458111489,negative,1.0,Bad Flight,0.6606,0,"@united $25 United coupon to make up for broken entertainment system on a 9-hour flight, seriously? #Ridiculousness #learncustomerservice",2
568447216156692480,negative,1.0,Can't Tell,1.0,0,@VirginAmerica Comenity Bank is a joke!  Please change.  Nothing but constant problems with this bank,2
568775130505207809,negative,1.0,Can't Tell,1.0,0,"@JetBlue Inconvenience is an understatement. More like torture. Clearly going down the wrong path, JetBlue.",2
569779719798951936,negative,1.0,Can't Tell,1.0,0,@AmericanAir Hands down the worst airline to travel with. Really really fucking bad.,2
567860450676903936,negative,1.0,Customer Service Issue,0.6596,0,@JetBlue Are there issues with the mobile boarding passes? My app keeps crashing when I try accessing. Thanks!,2
569846023553720321,negative,1.0,Customer Service Issue,0.6681,0,Hey @AmericanAir why automated call me and then hang up at 4:45 am!?! And why can't I reschedule Cancelled Flighted flights via web!?! Come on!!!,2
568064947214782464,negative,0.6762,Customer Service Issue,0.6762,0,@USAirways for a response in 3-4 days? No thanks,2
569556131078475777,positive,1.0,,,0,"@united we got it, thanks.",1
569890859526823936,negative,1.0,Customer Service Issue,1.0,0,"@AmericanAir --(pt 2) and the AA reservations phone number has been less than helpful, telling me to change things online when I can't.",2
569557216480665600,negative,1.0,Late Flight,1.0,0,"@JetBlue flying out of BUF 2 BOS, missing captain... Really? Delayed til 2:00... Not happy...",2
568803598638796800,positive,1.0,,,0,"@united thanks, i made it.",1
569204038811717632,negative,0.7097,Customer Service Issue,0.3656,0,@SouthwestAir thx - i managed to figure it out by trying diff confirmation #s as i booked. just annoying it's not readily available!,2
568864981917110272,negative,1.0,Can't Tell,0.6575,0,@nrhodes85: look! Another apology. DO NOT FLY @USAirways,2
568180422070247424,neutral,0.6868,,0.0,0,@SouthwestAir k but who won destination dragons,0
569322078819766272,negative,1.0,Late Flight,0.6598,0,@USAirways how about an update with real information?still waiting on Tarmac in Philadelphia.,2
569694350831161344,negative,0.6718,Customer Service Issue,0.6718,0,@USAirways @PHLAirport always nice when a customer service manager threatens customers standing in his understaffed lines for the last hour,2
569850808029859840,positive,0.6845,,0.0,0,"@AmericanAir no worries, loved flying with you guys. Thanks!",1
568148213418455041,positive,1.0,,,0,@united Thank you Margo at Houston's Bush Intercontinental for getting me home earlier.,1
569691079471050752,negative,1.0,Cancelled Flight,1.0,0,"@AmericanAir just Cancelled Flightled my 7 am flight tomorrow with out informing me at all today, then booked one in 2 days, and no customer service",2
567812160253865984,negative,1.0,Customer Service Issue,0.6317,0,@united No. The entire problem here is that I was never sent anything via email and only given a Flight Booking Problems number over the phone.,2
